Episode,Title,Source,Month,Colors,Subjects
S28E08,Deep Forest Falls,https://www.youtube.com/embed/urHQRbRNuYI,July,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Deciduous','River','Tree','Trees','Waterfall']"
S28E09,Winter's Grace,https://www.youtube.com/embed/mxJ2On9wyvY,July,"['Midnight Black','Phthalo Blue','Prussian Blue','Titanium White']","['Conifer','Fog','Mountain','Mountains','Snow','Tree','Trees','Winter']"
S28E10,Splendor of Autumn,https://www.youtube.com/embed/hEyR2FDp-00,July,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Fog','Grass','Lake','Sun','Tree','Trees']"
S28E11,Tranquil Seas,https://www.youtube.com/embed/kN1DP_yqs-A,August,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Sap Green','Titanium White','Yellow Ochre']","['Beach','Clouds','Cumulus','Ocean','Sun','Waves']"
S28E12,Mountain Serenity,https://www.youtube.com/embed/wc_YVijYjT4,August,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Grass','Lake','Mountain','Snowy Mountain','Tree','Trees']"
S28E13,Home Before Nightfall,https://www.youtube.com/embed/22SiIDvyJeM,August,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Yellow Ochre']","['Cabin','Clouds','Deciduous','Grass','Night','Structure','Tree','Trees']"
S29E01,Island in the Wilderness,https://www.youtube.com/embed/lLWEXRAnQd0,August,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Lake','Tree','Trees']"
S29E02,Autumn Oval,https://www.youtube.com/embed/2XnIdinwot0,August,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Framed','Lake','Mountains','Oval Frame','Tree','Trees']"
S29E03,Seasonal Progression,https://www.youtube.com/embed/T2G5waMfQ-g,September,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Framed','Grass','Lake','Mountain','Mountains','Snow','Snowy Mountain','Split Frame','Tree','Trees','Winter']"
S29E04,Light at the Summit,https://www.youtube.com/embed/HOdS-G8p1KE,September,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Grass','Mountain','Mountains','Path','Sun','Tree','Trees']"
S29E05,Countryside Barn,https://www.youtube.com/embed/G7Etn7QMeO4,September,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Barn','Deciduous','Grass','Path','Structure','Tree']"
S29E06,Mountain Lake Falls,https://www.youtube.com/embed/dNEp3hoHSDI,September,"['Alizarin Crimson','Cadmium Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown']","['Clouds','Conifer','Cumulus','Lake','Mountain','Mountains','River','Snowy Mountain','Tree','Trees','Waterfall']"
S29E07,Cypress Creek,https://www.youtube.com/embed/Tnb2cXKKuWM,October,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Grass','River','Tree','Trees']"
S29E08,Trapper's Cabin,https://www.youtube.com/embed/chhCkmp0RG8,October,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Cabin','Conifer','Deciduous','Lake','Mountain','Mountains','Structure','Tree','Trees']"
S29E09,Storm on the Horizon,https://www.youtube.com/embed/pA_2paUhBAQ,October,"['Alizarin Crimson','Bright Red','Dark Sienna','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Beach','Clouds','Grass','Ocean','Palm Trees','Rocks','Waves']"
S29E10,Pot O' Posies,https://www.youtube.com/embed/2zv_S_uVoVQ,October,"['Alizarin Crimson','Black Gesso','Bright Red','Midnight Black','Prussian Blue','Sap Green']","['Flowers','Guest']"
S29E11,A Perfect Winter Day,https://www.youtube.com/embed/Io4fwhacpEs,November,"['Alizarin Crimson','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown']","['Bushes','Cabin','Clouds','Conifer','Mountain','Snow','Snowy Mountain','Structure','Tree','Trees','Winter']"
S29E12,Aurora's Dance,https://www.youtube.com/embed/iRMsb9Vf7GM,November,"['Alizarin Crimson','Dark Sienna','Liquid Clear','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Titanium White','Van Dyke Brown']","['Aurora Borealis','Cabin','Conifer','Lake','Night','Snow','Tree','Trees','Winter']"
S29E13,Woodman's Retreat,https://www.youtube.com/embed/ODrV0dfQcNs,November,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Lake','Mountain','Mountains','Snowy Mountain','Tree','Trees']"
S30E01,Babbling Brook,https://www.youtube.com/embed/ZHUdS0wEaKk,November,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Deciduous','Grass','River','Tree','Waterfall']"
S30E02,Woodgrain View,https://www.youtube.com/embed/fcx1yUuSf3o,November,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Framed','Grass','Lake','Mountain','Snowy Mountain','Tree','Wood Framed']"
S30E03,Winter's Peace,https://www.youtube.com/embed/Xzv3iiWi1Wo,December,"['Alizarin Crimson','Bright Red','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Clouds','Conifer','Lake','Structure','Tree','Trees']"
S30E04,Wilderness Trail,https://www.youtube.com/embed/vGsW_6BCukU,December,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Deciduous','Path','Tree','Trees']"
S30E05,A Copper Winter,https://www.youtube.com/embed/BSjee-ond7w,December,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Deciduous','Lake','Tree','Trees']"
S30E06,Misty Foothills,https://www.youtube.com/embed/LEz4UVL7POE,December,"['Alizarin Crimson','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Cumulus','Hills','Lake','Mountain','Tree','Trees']"
S30E07,Through the Window,https://www.youtube.com/embed/SrN4A9rVXj0,January,"['Alizarin Crimson','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown']","['Conifer','Deciduous','Framed','Snow','Tree','Trees','Window Frame','Winter']"
S30E08,Home in the Valley,https://www.youtube.com/embed/enutOy-nsZk,January,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Clouds','Conifer','Cumulus','Grass','Lake','Structure','Tree','Trees']"
S30E09,Mountains of Grace,https://www.youtube.com/embed/nXlu_Q0sR7c,January,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cirrus','Clouds','Conifer','Deciduous','Guest','Mountain','Mountains','River','Snowy Mountain','Steve Ross','Tree','Trees']"
S30E10,Seaside Harmony,https://www.youtube.com/embed/CY6sGFs209E,January,"['Alizarin Crimson','Black Gesso','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown']","['Beach','Clouds','Ocean','Rocks','Waves']"
S30E11,A Cold Spring Day,https://www.youtube.com/embed/jq8bIbpW7DQ,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Lake','Mountain','Mountains','Snowy Mountain','Tree','Trees']"
S30E12,Evening's Glow,https://www.youtube.com/embed/eTEKGOi6SVg,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Conifer','Deciduous','Grass','Path','Sun','Tree','Trees']"
S30E13,Blue Ridge Falls,https://www.youtube.com/embed/fz0YjqtHW84,February,"['Alizarin Crimson','Black Gesso','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Mountain','River','Rocks','Tree','Trees','Waterfall']"
S31E01,Reflections of Calm,https://www.youtube.com/embed/kJFB6rH3z2A,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Lake','Mountain','Mountains','Tree','Trees']"
S31E02,Before the Snowfall,https://www.youtube.com/embed/_MdMhQIOL1Y,March,"['Alizarin Crimson','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown']","['Bushes','Cabin','Clouds','Conifer','River','Structure','Tree','Trees']"
S31E03,Winding Stream,https://www.youtube.com/embed/QDwd4pMYyuo,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Black','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Grass','River','Rocks','Tree','Trees']"
S31E04,Tranquility Cove,https://www.youtube.com/embed/7t6ue0pEcNE,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Grass','Lake','Rocks','Tree','Trees']"
S31E05,Cabin in the Hollow,https://www.youtube.com/embed/KYlM2zJnNWY,March,"['Alizarin Crimson','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown']","['Cabin','Conifer','Framed','Oval Frame','River','Snow','Tree','Trees','Winter']"
S31E06,View from Clear Creek,https://www.youtube.com/embed/TLX1bmS8wBE,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Grass','Mountain','Mountains','River','Tree','Trees']"
S31E07,Bridge to Autumn,https://www.youtube.com/embed/ReENCTH7MYI,April,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bridge','Deciduous','Lake','Path','Structure','Tree','Trees']"
S31E08,Trail's End,https://www.youtube.com/embed/XWQrP-WiLgc,April,"['Alizarin Crimson','Black Gesso','Dark Sienna','Liquid Clear','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Deciduous','Path','Tree','Trees']"
S31E09,Evergreen Valley,https://www.youtube.com/embed/mEU0stNfkxI,April,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Black','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Grass','Mountain','Mountains','Rocks','Snowy Mountain','Tree','Trees']"
S31E10,Balmy Beach,https://www.youtube.com/embed/kMgd6r6c4vE,April,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Phthalo Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Beach','Framed','Ocean','Palm Trees','Rocks','Seashell Frame','Waves']"
S31E11,Lake at the Ridge,https://www.youtube.com/embed/8QWvzEQ69Kw,May,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Deciduous','Grass','Guest','Lake','Mountain','Mountains','Snowy Mountain','Steve Ross','Tree','Trees']"
S31E12,In the Midst of Winter,https://www.youtube.com/embed/qx2IsmrCs3c,May,"['Alizarin Crimson','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown']","['Barn','Conifer','Deciduous','Fog','Path','Snow','Structure','Tree','Trees','Winter']"
S31E13,Wilderness Day,https://www.youtube.com/embed/nJGCVFn57U8,May,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Grass','Mountain','Tree','Trees']"
